tweet_id,favorites,retweets,user_followers,user_favourites,date_time
825535076884762624,57425,17743,8780212,146063,2017-01-29 02:44:34+00:00
825147591692263424,18524,4597,8780212,146063,2017-01-28 01:04:51+00:00
825120256414846976,0,1279,8780212,146063,2017-01-27 23:16:13+00:00
825026590719483904,6378,1279,8780212,146063,2017-01-27 17:04:02+00:00
824796380199809024,0,5566,8780212,146063,2017-01-27 01:49:15+00:00
824775126675836928,15118,3568,8780212,146063,2017-01-27 00:24:48+00:00
824663926340194305,10216,1767,8780212,146063,2017-01-26 17:02:56+00:00
824325613288833024,11967,10656,8780212,146063,2017-01-25 18:38:36+00:00
824297048279236611,15247,3920,8780212,146063,2017-01-25 16:45:05+00:00
824025158776213504,4878,605,8780212,146063,2017-01-24 22:44:42+00:00
823939628516474880,10748,2748,8780212,146063,2017-01-24 17:04:50+00:00
823719002937630720,0,11361,8780212,146063,2017-01-24 02:28:08+00:00
823699002998870016,14169,2553,8780212,146063,2017-01-24 01:08:40+00:00
823581115634085888,13193,2663,8780212,146063,2017-01-23 17:20:14+00:00
823333489516937216,706,25,8780212,146063,2017-01-23 00:56:15+00:00
823322678127919110,15927,4089,8780212,146063,2017-01-23 00:13:17+00:00
823269594223824897,0,10043,8780212,146063,2017-01-22 20:42:21+00:00
822975315408461824,17526,3502,8779674,146062,2017-01-22 01:12:59+00:00
822872901745569793,133264,43933,8780212,146063,2017-01-21 18:26:02+00:00
822859134160621569,13454,2321,8780212,146063,2017-01-21 17:31:20+00:00
822647212903690241,0,6504,8780212,146063,2017-01-21 03:29:14+00:00
822610361945911296,15015,3002,8780212,146063,2017-01-21 01:02:48+00:00
822489057087389700,18396,6504,8780212,146063,2017-01-20 17:00:46+00:00
822462944365645825,28433,14563,8780212,146063,2017-01-20 15:17:01+00:00
822244816520155136,35433,10043,8780212,146063,2017-01-20 00:50:15+00:00
822163064745328640,0,4857,8780212,146063,2017-01-19 19:25:24+00:00
821886076407029760,11472,2351,8780212,146063,2017-01-19 01:04:45+00:00
821813639212650496,0,3406,8780212,146063,2017-01-18 20:16:54+00:00
821765923262631936,8528,1682,8780212,146063,2017-01-18 17:07:18+00:00
821522889702862852,8149,1796,8780212,146063,2017-01-18 01:01:34+00:00
821421320206483457,0,5690,8780212,146063,2017-01-17 18:17:58+00:00
821407182352777218,11946,4415,8780212,146063,2017-01-17 17:21:47+00:00
821153421864615936,258,10,8780212,146063,2017-01-17 00:33:26+00:00
821149554670182400,8770,2026,8780212,146063,2017-01-17 00:18:04+00:00
821107785811234820,9737,2172,8780212,146063,2017-01-16 21:32:06+00:00
821044531881721856,12839,2320,8780212,146063,2017-01-16 17:20:45+00:00
820837357901512704,0,6852,8780212,146063,2017-01-16 03:37:31+00:00
820749716845686786,32022,10066,8780212,146063,2017-01-15 21:49:15+00:00
820690176645140481,12383,3285,8780212,146063,2017-01-15 17:52:40+00:00
820494788566847489,0,572,8780212,146063,2017-01-15 04:56:16+00:00
820446719150292993,0,2612,8780212,146063,2017-01-15 01:45:15+00:00
820314633777061888,3393,572,8780212,146063,2017-01-14 17:00:24+00:00
820078625395449857,20109,6403,8780212,146063,2017-01-14 01:22:35+00:00
820013781606658049,0,1199,8780212,146063,2017-01-13 21:04:55+00:00
819952236453363712,5410,1199,8780212,146063,2017-01-13 17:00:21+00:00
819924195358416896,13089,4954,8780212,146063,2017-01-13 15:08:56+00:00
819711362133872643,13589,3169,8780212,146063,2017-01-13 01:03:12+00:00
819588359383371776,9784,2023,8780212,146063,2017-01-12 16:54:26+00:00
819347104292290561,7324,1230,8780212,146063,2017-01-12 00:55:47+00:00
819238181065359361,2306,414,8780212,146063,2017-01-11 17:42:57+00:00
819227688460238848,23430,6852,8780212,146063,2017-01-11 17:01:16+00:00
819015337530290176,0,37500,8780212,146063,2017-01-11 02:57:27+00:00
819015331746349057,0,19288,8780212,146063,2017-01-11 02:57:26+00:00
819006400881917954,45955,19288,8780212,146063,2017-01-11 02:21:57+00:00
819004803107983360,88190,37500,8780212,146063,2017-01-11 02:15:36+00:00
818646164899774465,0,21391,8780212,146063,2017-01-10 02:30:30+00:00
818627210458333184,22779,7676,8780212,146063,2017-01-10 01:15:10+00:00
818614493328580609,10004,2612,8780212,146063,2017-01-10 00:24:38+00:00
818588835076603904,0,6266,8780212,146063,2017-01-09 22:42:41+00:00
818536468981415936,11076,2509,8780212,146063,2017-01-09 19:14:36+00:00
818307523543449600,0,8251,8780212,146063,2017-01-09 04:04:51+00:00
818259473185828864,11208,2312,8780212,146063,2017-01-09 00:53:55+00:00
818145370475810820,12500,2618,8780212,146063,2017-01-08 17:20:31+00:00
817908911860748288,4940,818,8780212,146063,2017-01-08 01:40:55+00:00
817827839487737858,52543,27569,8780212,146063,2017-01-07 20:18:46+00:00
817777686764523521,10916,2744,8780212,146063,2017-01-07 16:59:28+00:00
817536400337801217,11963,3026,8780212,146063,2017-01-07 01:00:41+00:00
817502432452313088,0,3463,8780212,146063,2017-01-06 22:45:43+00:00
817423860136083457,34453,15023,8780212,146063,2017-01-06 17:33:29+00:00
817415592588222464,5702,972,8780212,146063,2017-01-06 17:00:38+00:00
817181837579653120,0,8630,8780212,146063,2017-01-06 01:31:47+00:00
817171292965273600,8914,2061,8780212,146063,2017-01-06 00:49:53+00:00
817120970343411712,12409,2650,8780212,146063,2017-01-05 21:29:55+00:00
817056546584727552,8739,1677,8780212,146063,2017-01-05 17:13:55+00:00
816829038950027264,0,4800,8780212,146063,2017-01-05 02:09:53+00:00
816816676327063552,10196,2077,8780212,146063,2017-01-05 01:20:46+00:00
816697700272001025,9977,2237,8780212,146063,2017-01-04 17:27:59+00:00
816450570814898180,31001,8251,8780212,146063,2017-01-04 01:05:59+00:00
816336735214911488,8756,1981,8780212,146063,2017-01-03 17:33:39+00:00
816091915477250048,9077,2185,8780212,146063,2017-01-03 01:20:49+00:00
816062466425819140,0,1045,8780211,146063,2017-01-02 23:23:48+00:00
816014286006976512,0,5387,8780211,146063,2017-01-02 20:12:21+00:00
815990720817401858,5048,1045,8780211,146063,2017-01-02 18:38:42+00:00
815966073409433600,22810,8630,8780211,146063,2017-01-02 17:00:46+00:00
815745968457060357,0,4225,8780211,146063,2017-01-02 02:26:09+00:00
815736392542261248,10031,2318,8780211,146063,2017-01-02 01:48:06+00:00
815639385530101762,8367,1680,8780211,146063,2017-01-01 19:22:38+00:00
815390420867969024,10550,3884,8780211,146063,2017-01-01 02:53:20+00:00
814986499976527872,7788,1302,8780211,146063,2016-12-31 00:08:17+00:00
814638523311648768,11473,2760,8780211,146063,2016-12-30 01:05:33+00:00
814578408554463233,0,5958,8780211,146063,2016-12-29 21:06:41+00:00
814530161257443328,8819,1907,8780211,146063,2016-12-29 17:54:58+00:00
814153002265309185,29330,8869,8780211,146063,2016-12-28 16:56:16+00:00
813944609378369540,0,3251,8780211,146063,2016-12-28 03:08:11+00:00
813910438903693312,9466,1907,8780211,146063,2016-12-28 00:52:25+00:00
813812741911748608,37104,14279,8780211,146063,2016-12-27 18:24:12+00:00
813800681631023104,8486,1803,8779673,146062,2016-12-27 17:36:16+00:00
813217897535406080,18989,7449,8780211,146063,2016-12-26 03:00:30+00:00
813202720496779264,9411,1847,8780211,146063,2016-12-26 02:00:11+00:00
813187593374461952,20271,4461,8780211,146063,2016-12-26 01:00:05+00:00
813172488309972993,9451,1969,8780211,146063,2016-12-26 00:00:03+00:00
813157409116065792,7922,2266,8780211,146063,2016-12-25 23:00:08+00:00
813142292504645637,8634,2437,8780211,146063,2016-12-25 22:00:04+00:00
813130366689148928,4564,457,8780211,146063,2016-12-25 21:12:41+00:00
813127251579564032,12085,3200,8780211,146063,2016-12-25 21:00:18+00:00
813112105746448384,10518,2802,8780211,146063,2016-12-25 20:00:07+00:00
813096984823349248,10766,3695,8780211,146063,2016-12-25 19:00:02+00:00
813081950185472002,10083,2834,8780211,146063,2016-12-25 18:00:17+00:00
813066809284972545,8116,1999,8780211,146063,2016-12-25 17:00:08+00:00
813051746834595840,21397,7527,8780211,146063,2016-12-25 16:00:16+00:00
812781120811126785,7724,1948,8780211,146063,2016-12-24 22:04:54+00:00
812709060537683968,6750,1465,8780211,146063,2016-12-24 17:18:34+00:00
812503143955202048,6191,1249,8780211,146063,2016-12-24 03:40:19+00:00
812466873996607488,8124,1981,8780211,146063,2016-12-24 01:16:12+00:00
812372279581671427,13942,3747,8780211,146063,2016-12-23 19:00:19+00:00
811985624773361665,7406,1435,8780211,146063,2016-12-22 17:23:53+00:00
811744202451197953,7697,1636,8780211,146063,2016-12-22 01:24:33+00:00
811647686436880384,5721,760,8780211,146063,2016-12-21 19:01:02+00:00
811627233043480576,13024,3154,8780211,146063,2016-12-21 17:39:46+00:00
811386762094317568,21363,6527,8780211,146063,2016-12-21 01:44:13+00:00
810984652412424192,5448,1470,8780211,146063,2016-12-19 23:06:23+00:00
810896069567610880,9212,1809,8780211,146063,2016-12-19 17:14:23+00:00
810657578271330305,11199,2712,8780211,146063,2016-12-19 01:26:42+00:00
810284430598270976,36011,11570,8780211,146063,2016-12-18 00:43:57+00:00
810254108431155201,15010,3450,8780211,146063,2016-12-17 22:43:27+00:00
809920764300447744,15847,4032,8780211,146063,2016-12-17 00:38:52+00:00
809808892968534016,0,5015,8780211,146063,2016-12-16 17:14:20+00:00
809448704142938112,7082,1499,8780211,146063,2016-12-15 17:23:04+00:00
809220051211603969,20346,5737,8780211,146063,2016-12-15 02:14:29+00:00
809084759137812480,13522,3611,8780211,146063,2016-12-14 17:16:53+00:00
808838249661788160,10330,3120,8780211,146063,2016-12-14 00:57:20+00:00
808733504066486276,8072,2218,8780211,146063,2016-12-13 18:01:07+00:00
808501579447930884,11537,2671,8780211,146063,2016-12-13 02:39:32+00:00
808344865868283904,43510,21391,8780211,146063,2016-12-12 16:16:49+00:00
808134635716833280,0,6080,8780211,146063,2016-12-12 02:21:26+00:00
808106460588765185,8977,2253,8780212,146063,2016-12-12 00:29:28+00:00
808001312164028416,12793,3618,8780212,146063,2016-12-11 17:31:39+00:00
807621403335917568,14888,3719,8780212,146063,2016-12-10 16:22:02+00:00
807106840509214720,120892,56853,8780212,146063,2016-12-09 06:17:20+00:00
807059379405148160,0,7525,8780212,146063,2016-12-09 03:08:45+00:00
807010152071229440,13354,3953,8780212,146063,2016-12-08 23:53:08+00:00
806629075125202948,76382,35557,8780212,146063,2016-12-07 22:38:52+00:00
806620845233815552,0,5671,8780212,146063,2016-12-07 22:06:10+00:00
806576416489959424,5002,1992,8780212,146063,2016-12-07 19:09:37+00:00
806542213899489280,10449,2413,8780212,146063,2016-12-07 16:53:43+00:00
806242860592926720,0,11920,8780212,146063,2016-12-06 21:04:11+00:00
806219024703037440,6575,1220,8780212,146063,2016-12-06 19:29:28+00:00
805958939288408065,0,5497,8780212,146063,2016-12-06 02:15:59+00:00
805932879469572096,8461,1966,8780212,146063,2016-12-06 00:32:26+00:00
805826884734976000,6710,1876,8780212,146063,2016-12-05 17:31:15+00:00
805823200554876929,0,8237,8780212,146063,2016-12-05 17:16:37+00:00
805520635690676224,5874,1701,8780212,146063,2016-12-04 21:14:20+00:00
805487436403003392,8977,2580,8780212,146063,2016-12-04 19:02:24+00:00
805207613751304193,7993,1757,8780212,146063,2016-12-04 00:30:29+00:00
804738756058218496,13998,3911,8780212,146063,2016-12-02 17:27:25+00:00
804475857670639616,6276,2065,8780212,146063,2016-12-02 00:02:45+00:00
804413760345620481,0,3314,8780212,146063,2016-12-01 19:56:00+00:00
804026241225523202,45458,16573,8780212,146063,2016-11-30 18:16:08+00:00
803773340896923648,10281,2815,8780212,146063,2016-11-30 01:31:12+00:00
803692223237865472,0,7613,8780212,146063,2016-11-29 20:08:52+00:00
803638050916102144,11193,4244,8780212,146063,2016-11-29 16:33:36+00:00
803380650405482500,7943,1909,8780212,146063,2016-11-28 23:30:47+00:00
803321560782307329,0,5457,8780212,146063,2016-11-28 19:35:59+00:00
803276597545603072,10251,2519,8780212,146063,2016-11-28 16:37:19+00:00
802952499103731712,9214,2061,8780212,146063,2016-11-27 19:09:28+00:00
802624713319034886,0,2984,8780212,146063,2016-11-26 21:26:58+00:00
802600418706604034,7260,1509,8780212,146063,2016-11-26 19:50:26+00:00
802572683846291456,9121,2573,8780212,146063,2016-11-26 18:00:13+00:00
802323869084381190,16578,5980,8780212,146063,2016-11-26 01:31:31+00:00
802265048156610565,6914,1411,8780212,146063,2016-11-25 21:37:47+00:00
802239329049477120,9265,2689,8780212,146063,2016-11-25 19:55:35+00:00
802185808107208704,0,279,8780212,146063,2016-11-25 16:22:55+00:00
801958328846974976,7918,1755,8780212,146063,2016-11-25 01:18:59+00:00
801854953262350336,1815,243,8780212,146063,2016-11-24 18:28:13+00:00
801538201127157760,8404,2116,8780212,146063,2016-11-23 21:29:33+00:00
801285448605831168,6187,845,8780212,146063,2016-11-23 04:45:12+00:00
801167903437357056,25015,6080,8780212,146063,2016-11-22 20:58:07+00:00
801127390143516673,0,4050,8780212,146063,2016-11-22 18:17:08+00:00
801115127852503040,8257,2156,8780212,146063,2016-11-22 17:28:25+00:00
800859414831898624,695,98,8780212,146063,2016-11-22 00:32:18+00:00
800855607700029440,0,1653,8780212,146063,2016-11-22 00:17:10+00:00
800751577355128832,10789,2866,8780212,146063,2016-11-21 17:23:47+00:00
800513324630806528,13417,3064,8780212,146063,2016-11-21 01:37:04+00:00
800459316964663297,9706,2226,8780212,146063,2016-11-20 22:02:27+00:00
800443802682937345,0,4421,8779674,146062,2016-11-20 21:00:48+00:00
800388270626521089,11407,2876,8780212,146063,2016-11-20 17:20:08+00:00
800188575492947969,0,4041,8780212,146063,2016-11-20 04:06:37+00:00
800141422401830912,15629,2612,8780212,146063,2016-11-20 00:59:15+00:00
800018252395122689,28992,13509,8780212,146063,2016-11-19 16:49:49+00:00
799774291445383169,0,4811,8780212,146063,2016-11-19 00:40:24+00:00
799757965289017345,8575,2218,8780212,146063,2016-11-18 23:35:32+00:00
799422933579902976,8233,1972,8779674,146062,2016-11-18 01:24:14+00:00
799308762079035393,0,5614,8780212,146063,2016-11-17 17:50:33+00:00
799297110730567681,10111,2835,8780212,146063,2016-11-17 17:04:16+00:00
799063482566066176,8242,2522,8780212,146063,2016-11-17 01:35:54+00:00
798933969379225600,13384,4588,8780212,146063,2016-11-16 17:01:16+00:00
798925684722855936,7651,1479,8780212,146063,2016-11-16 16:28:21+00:00
798705661114773508,0,6816,8780213,146063,2016-11-16 01:54:03+00:00
798701998996647937,0,7995,8780213,146063,2016-11-16 01:39:30+00:00
798697898615730177,0,6668,8780213,146063,2016-11-16 01:23:12+00:00
798694562394996736,0,5085,8780213,146063,2016-11-16 01:09:57+00:00
798686750113755136,0,2392,8780213,146063,2016-11-16 00:38:54+00:00
798682547630837760,0,4837,8780213,146063,2016-11-16 00:22:12+00:00
798673117451325440,0,5686,8780213,146063,2016-11-15 23:44:44+00:00
798665375516884993,0,4014,8780213,146063,2016-11-15 23:13:58+00:00
798644042770751489,0,1902,8780213,146063,2016-11-15 21:49:12+00:00
798628517273620480,0,2023,8780213,146063,2016-11-15 20:47:30+00:00
798585098161549313,0,5860,8780213,146063,2016-11-15 17:54:59+00:00
798576900688019456,0,6000,8780213,146063,2016-11-15 17:22:24+00:00
798340744599797760,0,3434,8780213,146063,2016-11-15 01:44:00+00:00
798209839306514432,10661,2624,8780213,146063,2016-11-14 17:03:50+00:00
797971864723324932,11873,3190,8780213,146063,2016-11-14 01:18:12+00:00
797545162159308800,14873,4995,8780213,146063,2016-11-12 21:02:38+00:00
797236660651966464,20381,6761,8780213,146063,2016-11-12 00:36:46+00:00
797165961484890113,228,26,8780213,146063,2016-11-11 19:55:50+00:00
796904159865868288,0,9147,8780213,146063,2016-11-11 02:35:32+00:00
796865951799083009,7857,1961,8780213,146063,2016-11-11 00:03:42+00:00
796759840936919040,12107,3124,8780213,146063,2016-11-10 17:02:03+00:00
796563435802726400,0,7455,8780213,146063,2016-11-10 04:01:37+00:00
796484825502875648,7744,1806,8780213,146063,2016-11-09 22:49:15+00:00
796387464403357696,11247,4258,8780213,146063,2016-11-09 16:22:22+00:00
796177847564038144,0,14652,8780213,146063,2016-11-09 02:29:25+00:00
796149749086875649,32974,14652,8780213,146063,2016-11-09 00:37:46+00:00
796125600683540480,5077,1856,8780213,146063,2016-11-08 23:01:49+00:00
796116448414461957,9310,2476,8780213,146063,2016-11-08 22:25:27+00:00
796080075804475393,8652,2376,8780213,146063,2016-11-08 20:00:55+00:00
796031486298386433,11048,3807,8780213,146063,2016-11-08 16:47:50+00:00
795464331001561088,50764,24271,8780213,146063,2016-11-07 03:14:10+00:00
795400264262053889,10284,2954,8780213,146063,2016-11-06 22:59:35+00:00
795076730285391872,16559,5566,8780213,146063,2016-11-06 01:33:58+00:00
794983741416415232,0,3462,8780213,146063,2016-11-05 19:24:28+00:00
794926597468000259,10481,2370,8780213,146063,2016-11-05 15:37:24+00:00
794355576146903043,0,10574,8780213,146063,2016-11-04 01:48:22+00:00
794332329137291264,9792,2741,8780213,146063,2016-11-04 00:15:59+00:00
794205286408003585,9420,3400,8780213,146063,2016-11-03 15:51:10+00:00
793962221541933056,17203,5015,8780213,146063,2016-11-02 23:45:19+00:00
793845145112371200,9435,1915,8780213,146063,2016-11-02 16:00:06+00:00
793614319594401792,0,3219,8780213,146063,2016-11-02 00:42:53+00:00
793601777308463104,8156,1670,8780213,146063,2016-11-01 23:53:02+00:00
793500921481273345,10912,2437,8780213,146063,2016-11-01 17:12:16+00:00
793286476301799424,25148,9408,8780213,146063,2016-11-01 03:00:09+00:00
793271401113350145,8896,2456,8780213,146063,2016-11-01 02:00:14+00:00
793256262322548741,20415,8560,8779675,146062,2016-11-01 01:00:05+00:00
793241302385262592,10743,3381,8780213,146063,2016-11-01 00:00:38+00:00
793226087023144960,10057,2942,8780213,146063,2016-10-31 23:00:11+00:00
793210959003287553,9121,2871,8780213,146063,2016-10-31 22:00:04+00:00
793195938047070209,15623,5775,8780213,146063,2016-10-31 21:00:23+00:00
793180763617361921,7085,2054,8780213,146063,2016-10-31 20:00:05+00:00
793165685325201412,9632,2856,8780213,146063,2016-10-31 19:00:10+00:00
793150605191548928,6320,1744,8780213,146063,2016-10-31 18:00:14+00:00
793135492858580992,6577,2555,8780213,146063,2016-10-31 17:00:11+00:00
793120401413079041,12957,4019,8780213,146063,2016-10-31 16:00:13+00:00
792913359805018113,14651,4077,8780213,146063,2016-10-31 02:17:31+00:00
792883833364439040,11558,4378,8780213,146063,2016-10-31 00:20:11+00:00
792773781206999040,7509,1723,8780213,146063,2016-10-30 17:02:53+00:00
792394556390137856,13749,4403,8780213,146063,2016-10-29 15:55:58+00:00
792050063153438720,7316,1850,8780213,146063,2016-10-28 17:07:05+00:00
791821351946420224,0,21625,8780213,146063,2016-10-28 01:58:16+00:00
791784077045166082,0,9836,8780213,146063,2016-10-27 23:30:09+00:00
791780927877898241,0,3913,8780213,146063,2016-10-27 23:17:38+00:00
791774931465953280,46114,22778,8780213,146063,2016-10-27 22:53:48+00:00
791672322847637504,12008,3219,8780213,146063,2016-10-27 16:06:04+00:00
791406955684368384,13411,4225,8780213,146063,2016-10-26 22:31:36+00:00
791312159183634433,8969,2602,8780213,146063,2016-10-26 16:14:55+00:00
791026214425268224,0,4199,8780213,146063,2016-10-25 21:18:40+00:00
790987426131050500,10051,2186,8780213,146063,2016-10-25 18:44:32+00:00
790946055508652032,17006,4800,8780213,146063,2016-10-25 16:00:09+00:00
790723298204217344,0,2371,8780213,146063,2016-10-25 01:14:59+00:00
790698755171364864,8407,1974,8780213,146063,2016-10-24 23:37:28+00:00
790581949425475584,21080,7344,8780213,146063,2016-10-24 15:53:19+00:00
790337589677002753,8000,1926,8780213,146063,2016-10-23 23:42:19+00:00
790277117346975746,12827,3251,8780213,146063,2016-10-23 19:42:02+00:00
790227638568808452,0,3656,8780213,146063,2016-10-23 16:25:25+00:00
789986466051088384,9460,2371,8780213,146063,2016-10-23 00:27:05+00:00
789960241177853952,0,4218,8780213,146063,2016-10-22 22:42:52+00:00
789903600034189313,10583,4229,8780213,146063,2016-10-22 18:57:48+00:00
789628658055020548,7658,1819,8780213,146063,2016-10-22 00:45:17+00:00
789599242079838210,6901,1973,8780213,146063,2016-10-21 22:48:24+00:00
789530877013393408,11985,3462,8780213,146063,2016-10-21 18:16:44+00:00
789314372632018944,8831,2351,8780213,146063,2016-10-21 03:56:25+00:00
789280767834746880,0,5066,8780213,146063,2016-10-21 01:42:53+00:00
789268448748703744,9301,2669,8780213,146063,2016-10-21 00:53:56+00:00
789137962068021249,9922,2866,8780213,146063,2016-10-20 16:15:26+00:00
788908386943430656,28003,12761,8780213,146063,2016-10-20 01:03:11+00:00
788765914992902144,27923,10574,8780213,146063,2016-10-19 15:37:03+00:00
788552643979468800,0,7352,8780213,146063,2016-10-19 01:29:35+00:00
788412144018661376,15877,5399,8780213,146063,2016-10-18 16:11:17+00:00
788178268662984705,7370,2144,8780213,146063,2016-10-18 00:41:57+00:00
788150585577050112,6250,1318,8780213,146063,2016-10-17 22:51:57+00:00
788070120937619456,0,3507,8780213,146063,2016-10-17 17:32:13+00:00
788039637453406209,6254,1352,8780213,146063,2016-10-17 15:31:05+00:00
787810552592695296,8820,3130,8780213,146063,2016-10-17 00:20:47+00:00
787717603741622272,10470,2849,8780213,146063,2016-10-16 18:11:26+00:00
787397959788929025,11102,2906,8780213,146063,2016-10-15 21:01:17+00:00
787322443945877504,7947,1782,8780213,146063,2016-10-15 16:01:13+00:00
787111942498508800,0,6901,8780213,146063,2016-10-15 02:04:45+00:00
786963064373534720,27160,8158,8780213,146063,2016-10-14 16:13:10+00:00
786729988674449408,0,2475,8780213,146063,2016-10-14 00:47:00+00:00
786709082849828864,18619,6250,8780213,146063,2016-10-13 23:23:56+00:00
786664955043049472,10822,2616,8780213,146063,2016-10-13 20:28:35+00:00
786595970293370880,9614,3182,8780213,146063,2016-10-13 15:54:28+00:00
786363235746385920,11115,3591,8780213,146063,2016-10-13 00:29:39+00:00
786286427768250368,8133,2911,8780213,146063,2016-10-12 19:24:27+00:00
786233965241827333,15566,4857,8780213,146063,2016-10-12 15:55:59+00:00
786051337297522688,1455,158,8780213,146063,2016-10-12 03:50:17+00:00
786036967502913536,0,7182,8780213,146063,2016-10-12 02:53:11+00:00
785927819176054784,11620,3254,8780213,146063,2016-10-11 19:39:28+00:00
785872687017132033,6825,1859,8780213,146063,2016-10-11 16:00:24+00:00
785639753186217984,7986,2284,8780213,146063,2016-10-11 00:34:48+00:00
785533386513321988,9291,2037,8780212,146063,2016-10-10 17:32:08+00:00
785515384317313025,6227,1287,8780212,146063,2016-10-10 16:20:36+00:00
785264754247995392,7394,1676,8780212,146063,2016-10-09 23:44:41+00:00
785170936622350336,12278,4939,8780212,146063,2016-10-09 17:31:53+00:00
784826020293709826,10315,3314,8780212,146063,2016-10-08 18:41:19+00:00
784517518371221505,9144,2591,8780212,146063,2016-10-07 22:15:26+00:00
784431430411685888,5806,1296,8780212,146063,2016-10-07 16:33:21+00:00
784183165795655680,20477,8237,8780212,146063,2016-10-07 00:06:50+00:00
784057939640352768,30335,11361,8780212,146063,2016-10-06 15:49:14+00:00
783839966405230592,30584,11004,8780212,146063,2016-10-06 01:23:05+00:00
783821107061198850,7494,2013,8780212,146063,2016-10-06 00:08:09+00:00
783695101801398276,10662,3281,8780212,146063,2016-10-05 15:47:27+00:00
783466772167098368,8614,2291,8780212,146063,2016-10-05 00:40:09+00:00
783391753726550016,17190,5603,8780212,146063,2016-10-04 19:42:03+00:00
783347506784731136,0,5662,8780212,146063,2016-10-04 16:46:14+00:00
783334639985389568,29703,11920,8780212,146063,2016-10-04 15:55:06+00:00
783085703974514689,8305,2241,8780212,146063,2016-10-03 23:25:55+00:00
782969140009107456,24566,7525,8780212,146063,2016-10-03 15:42:44+00:00
782747134529531904,7616,1438,8780212,146063,2016-10-03 01:00:34+00:00
782722598790725632,17590,5497,8780212,146063,2016-10-02 23:23:04+00:00
782598640137187329,7945,1911,8780212,146063,2016-10-02 15:10:30+00:00
782305867769217024,16957,5690,8780212,146063,2016-10-01 19:47:08+00:00
782021823840026624,0,6337,8780212,146063,2016-10-01 00:58:26+00:00
781955203444699136,11321,3442,8780212,146063,2016-09-30 20:33:43+00:00
781661882474196992,10614,2774,8780212,146063,2016-09-30 01:08:10+00:00
781655249211752448,4064,1146,8780212,146063,2016-09-30 00:41:48+00:00
781524693396357120,21094,5671,8780213,146063,2016-09-29 16:03:01+00:00
781308096455073793,7267,2596,8780213,146063,2016-09-29 01:42:20+00:00
781251288990355457,8574,2119,8780213,146063,2016-09-28 21:56:36+00:00
781163403222056960,9983,2788,8780213,146063,2016-09-28 16:07:23+00:00
780931614150983680,22009,7455,8780213,146063,2016-09-28 00:46:20+00:00
780858289093574656,7311,2048,8780213,146063,2016-09-27 19:54:58+00:00
780800785462489090,5587,1326,8780213,146063,2016-09-27 16:06:28+00:00
780601303617732608,12319,3406,8780213,146063,2016-09-27 02:53:48+00:00
780543529827336192,6418,1773,8780213,146063,2016-09-26 23:04:13+00:00
780496263422808064,0,3769,8780213,146063,2016-09-26 19:56:24+00:00
780476555013349377,0,116,8780213,146063,2016-09-26 18:38:05+00:00
780459368902959104,5382,1098,8780213,146063,2016-09-26 17:29:48+00:00
780192070812196864,8855,2290,8780213,146063,2016-09-25 23:47:39+00:00
780092040432480260,0,2341,8780213,146063,2016-09-25 17:10:10+00:00
780074436359819264,12405,5063,8780213,146063,2016-09-25 16:00:13+00:00
779834332596887552,19221,7182,8780213,146063,2016-09-25 00:06:08+00:00
779377524342161408,8957,3170,8780213,146063,2016-09-23 17:50:56+00:00
779124354206535695,0,18657,8780213,146063,2016-09-23 01:04:56+00:00
779056095788752897,15005,4607,8780213,146063,2016-09-22 20:33:42+00:00
778990705243029504,20303,7348,8780213,146063,2016-09-22 16:13:51+00:00
778774459159379968,0,10083,8780213,146063,2016-09-22 01:54:34+00:00
778764940568104960,882,367,8780213,146063,2016-09-22 01:16:45+00:00
778748913645780993,7008,1338,8780213,146063,2016-09-22 00:13:04+00:00
778650543019483137,5865,1528,8780213,146063,2016-09-21 17:42:10+00:00
778624900596654080,4716,1027,8780213,146063,2016-09-21 16:00:17+00:00
778408200802557953,13823,4411,8780213,146063,2016-09-21 01:39:11+00:00
778396591732486144,0,12458,8780213,146063,2016-09-21 00:53:04+00:00
778383385161035776,5932,1122,8780213,146063,2016-09-21 00:00:35+00:00
778286810187399168,10548,3355,8780213,146063,2016-09-20 17:36:50+00:00
778039087836069888,8637,2688,8780213,146063,2016-09-20 01:12:28+00:00
778027034220126208,6656,1643,8780213,146063,2016-09-20 00:24:34+00:00
777953400541634568,0,3591,8780213,146063,2016-09-19 19:31:59+00:00
777885040357281792,6452,1652,8780213,146063,2016-09-19 15:00:20+00:00
777684233540206592,11408,2984,8780213,146063,2016-09-19 01:42:24+00:00
777641927919427584,0,4302,8780213,146063,2016-09-18 22:54:18+00:00
777621514455814149,8888,2541,8780213,146063,2016-09-18 21:33:11+00:00
777189768882946048,14494,4373,8779675,146062,2016-09-17 16:57:35+00:00
776819012571455488,0,13922,8780213,146063,2016-09-16 16:24:19+00:00
776813020089548800,4950,1231,8780213,146063,2016-09-16 16:00:31+00:00
776477788987613185,8964,2830,8780213,146063,2016-09-15 17:48:25+00:00
776249906839351296,0,9291,8780213,146063,2016-09-15 02:42:54+00:00
776218204058357768,30358,16126,8780213,146063,2016-09-15 00:36:55+00:00
776201521193218049,9765,2551,8780213,146063,2016-09-14 23:30:38+00:00
776113305656188928,11948,4421,8780213,146063,2016-09-14 17:40:06+00:00
776088319444877312,1868,153,8780213,146063,2016-09-14 16:00:49+00:00
